"FECHA_PRECIO","ANIO_PRECIO","MES_PRECIO","DIA_PRECIO","DEPARTAMENTO_EDS","MUNICIPIO_EDS","NOMBRE_COMERCIAL_EDS","PRECIO_PROMEDIO_PUBLICADO","TIPO_COMBUSTIBLE","CODIGO_MUNICIPIO_DANE","LATITUD_MUNICIPIO","LONGITUD_MUNICIPIO"
"2022-11-01","2022","11","01","SUCRE","SINCELEJO","E.D.S OKALA","2,037","GNCV","70001","9.30232","-75.395"
"2023-11-01","2023","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP CALLE 191","1,799","GNCV","11001","4.64925","-74.107"
"2023-10-01","2023","10","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA JUANA - GNV","1,999","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","VALLE DEL CAUCA","PALMIRA","GREEN EDS LA 28","2,567","GNCV","76520","3.53154","-76.298"
"2022-2-01","2022","2","01","ATLANTICO","BARRANQUILLA","EDS CAMPO ALEGRE GNV","1,687","GNCV","08001","10.978","-74.815"
"2024-3-01","2024","3","01","BOLIVAR","CARTAGENA DE INDIAS","EDS TERPEL GNV EL BOSQUE CARTAGENA","2,386","GNCV","13001","10.3851","-75.496"
"2023-11-01","2023","11","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","2,120","GNCV","11001","4.64925","-74.107"
"2023-4-01","2023","4","01","TOLIMA","IBAGUE","EDS COOTRANSHUILA IBAGUE","2,250","GNCV","73001","4.43225","-75.194"
"2023-11-01","2023","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV BETANIA","2,079","GNCV","11001","4.64925","-74.107"
"2022-6-01","2022","6","01","RISARALDA","PEREIRA","EDS CAUTIVA - GASES DE OCCIDENTE NO. 1","1,807","GNCV","66001","4.80499","-75.719"
"2021-1-01","2021","1","01","CUNDINAMARCA","FUNZA","ESTACIÓN DE SERVICIO DANUBIO FUNZA","1,789","GNCV","25286","4.71041","-74.201"
"2022-2-01","2022","2","01","VALLE DEL CAUCA","CALI","EDS PACARA GNV","1,780","GNCV","76001","3.41369","-76.521"
"2025-3-01","2025","3","01","BOGOTA D.C.","BOGOTA, D.C.","BIOMAX SANANDRESITO 38","2,455","GNCV","11001","4.64925","-74.107"
"2025-5-01","2025","5","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,899","GNCV","11001","4.64925","-74.107"
"2022-9-01","2022","9","01","ATLANTICO","BARRANQUILLA","GAZEL ALAMEDA","1,708","GNCV","08001","10.978","-74.815"
"2023-9-01","2023","9","01","CAUCA","SANTANDER DE QUILICHAO","EDS ZENCAR SANTANDER DE Q","3,011","GNCV","19698","3.01501","-76.485"
"2022-8-01","2022","8","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","1,809","GNCV","11001","4.64925","-74.107"
"2021-9-01","2021","9","01","VALLE DEL CAUCA","LA UNION","ESTACIÓN DE SERVICIO COOPERATIVA DE TRANSPORTADORES LA ANDINA","1,950","GNCV","76400","4.53387","-76.099"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","1,630","GNCV","76001","3.41369","-76.521"
"2024-6-01","2024","6","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO OPES PALERMO","2,600","GNCV","76001","3.41369","-76.521"
"2023-8-01","2023","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP UVAL","1,699","GNCV","11001","4.64925","-74.107"
"2024-7-01","2024","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO AMERICAS 2","2,299","GNCV","11001","4.64925","-74.107"
"2022-8-01","2022","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS SANTA ANA DE BRITALIA","1,899","GNCV","11001","4.64925","-74.107"
"2021-2-01","2021","2","01","SANTANDER","BARBOSA","ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA","1,879","GNCV","68077","5.93253","-73.616"
"2021-8-01","2021","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO QUIROGA","1,799","GNCV","11001","4.64925","-74.107"
"2025-2-01","2025","2","01","BOYACA","DUITAMA","ESTACIÓN DE SERVICIO LAURELES DE DUITAMA","2,450","GNCV","15238","5.82296","-73.030"
"2023-5-01","2023","5","01","BOYACA","CHIQUINQUIRA","ESTACIÓN DE SERVICIO LA REINA","2,169","GNCV","15176","5.61379","-73.818"
"2025-1-01","2025","1","01","MAGDALENA","SANTA MARTA","EDS GAZEL EL SURTIDOR","2,897","GNCV","47001","11.2047","-74.199"
"2022-11-01","2022","11","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO TERPEL LA AMERICA - GNV","2,325","GNCV","05001","6.24663","-75.581"
"2023-4-01","2023","4","01","SUCRE","SAN PEDRO","E.D.S. PETROMIL GAS LA CRECIENTE","2,049","GNCV","70717","9.39625","-75.063"
"2023-5-01","2023","5","01","CUNDINAMARCA","CHIA","CHIA EDS - GNV","2,129","GNCV","25175","4.86651","-74.05"
"2024-11-01","2024","11","01","ANTIOQUIA","RIONEGRO","ESTACION DE SERVICIO TERPEL GNV TRANVIA","3,308","GNCV","05615","6.14715","-75.377"
"2021-7-01","2021","7","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIOS EPM LA 30","1,800","GNCV","05001","6.24663","-75.581"
"2025-3-01","2025","3","01","CUNDINAMARCA","SOACHA","EDS SOACHA","2,381","GNCV","25754","4.57927","-74.215"
"2022-6-01","2022","6","01","MAGDALENA","SANTA MARTA","EDS GAZEL CONCEPCION","1,690","GNCV","47001","11.2047","-74.199"
"2022-8-01","2022","8","01","CUNDINAMARCA","FUNZA","ESTACIÓN DE SERVICIO DANUBIO FUNZA","1,989","GNCV","25286","4.71041","-74.201"
"2023-7-01","2023","7","01","ATLANTICO","BARRANQUILLA","EDS METROPARQUE GNV","2,077","GNCV","08001","10.978","-74.815"
"2024-8-01","2024","8","01","SANTANDER","BARBOSA","ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA","2,339","GNCV","68077","5.93253","-73.616"
"2024-8-01","2024","8","01","VALLE DEL CAUCA","CALI","ESTACION CORDOBA","2,650","GNCV","76001","3.41369","-76.521"
"2024-5-01","2024","5","01","TOLIMA","IBAGUE","EDS LA PRIMAVERA IBAGUE","2,470","GNCV","73001","4.43225","-75.194"
"2021-4-01","2021","4","01","ATLANTICO","BARRANQUILLA","EDS METROPARQUE GNV","1,589","GNCV","08001","10.978","-74.815"
"2021-2-01","2021","2","01","RISARALDA","PEREIRA","CORAL GAS LTDA.","1,750","GNCV","66001","4.80499","-75.719"
"2022-4-01","2022","4","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION DE SERVICIO SAN JUDAS","1,727","GNCV","13001","10.3851","-75.496"
"2025-7-01","2025","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO GNV ALQUERIA","2,499","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM AMERICAS","1,499","GNCV","11001","4.64925","-74.107"
"2021-9-01","2021","9","01","ATLANTICO","SOLEDAD","ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV","1,609","GNCV","08758","10.9099","-74.786"
"2022-11-01","2022","11","01","VALLE DEL CAUCA","BUENAVENTURA","TERPEL BUENAVENTURA GNV","2,457","GNCV","76109","3.87571","-77.010"
"2023-11-01","2023","11","01","RISARALDA","PEREIRA","EDS SANTA HELENA","2,350","GNCV","66001","4.80499","-75.719"
"2023-1-01","2023","1","01","VALLE DEL CAUCA","CALI","PWR SERVICE","2,654","GNCV","76001","3.41369","-76.521"
"2023-11-01","2023","11","01","VALLE DEL CAUCA","TULUA","EDS SERVICENTRO TERMINAL TULUA","2,637","GNCV","76834","4.0854","-76.197"
"2024-4-01","2024","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL LA CONEJERA GNV","2,199","GNCV","11001","4.64925","-74.107"
"2021-8-01","2021","8","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION DE SERVICIO TERNERA GNV","1,649","GNCV","13001","10.3851","-75.496"
"2024-5-01","2024","5","01","BOGOTA D.C.","BOGOTA, D.C.","EDS NQS CALLE 41","2,269","GNCV","11001","4.64925","-74.107"
"2023-2-01","2023","2","01","CUNDINAMARCA","COTA","EDS ESSO AUTOPISTA MEDELLÍN","2,281","GNCV","25214","4.81256","-74.102"
"2021-2-01","2021","2","01","META","VILLAVICENCIO","ESTACIÓN DE SERVICIO MILENIUM GAS-ESPERANZA","1,699","GNCV","50001","4.12637","-73.622"
"2023-1-01","2023","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV JAVERIANA","2,109","GNCV","11001","4.64925","-74.107"
"2025-6-01","2025","6","01","MAGDALENA","SANTA MARTA","EDS GAZEL CONCEPCION","3,067","GNCV","47001","11.2047","-74.199"
"2024-12-01","2024","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,899","GNCV","11001","4.64925","-74.107"
"2025-9-01","2025","9","01","ANTIOQUIA","MEDELLIN","EDS EL RODEO GNV","3,399","GNCV","05001","6.24663","-75.581"
"2025-1-01","2025","1","01","SANTANDER","BUCARAMANGA","CAMOVA","3,229","GNCV","68001","7.11647","-73.132"
"2024-11-01","2024","11","01","CORDOBA","MONTERIA","ESTACION DE SERVICIO EL TRIANGULO DE LA CIRCUNVALAR DE MONTERIA","2,658","GNCV","23001","8.75979","-75.873"
"2023-2-01","2023","2","01","BOGOTA D.C.","BOGOTA, D.C.","SERVYCOM-AVENIDA BOYACA","2,079","GNCV","11001","4.64925","-74.107"
"2022-3-01","2022","3","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION AUTOMOTRÍZ INDIA CATALINA","1,750","GNCV","13001","10.3851","-75.496"
"2022-9-01","2022","9","01","ATLANTICO","BARRANQUILLA","ESTACIÓN DE SERVICIO COLISEO S.A.","1,776","GNCV","08001","10.978","-74.815"
"2023-10-01","2023","10","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO ZULY","2,465","GNCV","05001","6.24663","-75.581"
"2023-1-01","2023","1","01","SANTANDER","BUCARAMANGA","ESTACIÓN DE SERVICIO LA UNIÓN SERVICENTRO","1,999","GNCV","68001","7.11647","-73.132"
"2023-1-01","2023","1","01","ATLANTICO","BARRANQUILLA","SUPER STATION SAN MARTÍN","1,840","GNCV","08001","10.978","-74.815"
"2021-7-01","2021","7","01","VALLE DEL CAUCA","CALI","EDS LA CASONA GNV","1,939","GNCV","76001","3.41369","-76.521"
"2022-8-01","2022","8","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.","2,139","GNCV","76001","3.41369","-76.521"
"2023-11-01","2023","11","01","MAGDALENA","SANTA MARTA","EDS GAZEL CONCEPCION","2,194","GNCV","47001","11.2047","-74.199"
"2024-11-01","2024","11","01","VALLE DEL CAUCA","CALI","EDS CENCOSUD SIMON BOLIVAR GNV","3,244","GNCV","76001","3.41369","-76.521"
"2022-11-01","2022","11","01","VALLE DEL CAUCA","PALMIRA","EDS BARRIO NUEVO","2,427","GNCV","76520","3.53154","-76.298"
"2025-4-01","2025","4","01","ANTIOQUIA","MEDELLIN","EPM EXPOSICIONES","3,500","GNCV","05001","6.24663","-75.581"
"2021-11-01","2021","11","01","TOLIMA","IBAGUE","ESTACION DE SERVICIO LA GUABINAL - GNV","1,745","GNCV","73001","4.43225","-75.194"
"2024-9-01","2024","9","01","ATLANTICO","BARRANQUILLA","ESTACION DE SIETE DE ABRIL GNV","2,380","GNCV","08001","10.978","-74.815"
"2023-10-01","2023","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS GNV TERPEL AV. BOYACA","2,009","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","QUINDIO","ARMENIA","ESTACION DE SERVICIO GNV EL CENTRO","2,194","GNCV","63001","4.53598","-75.680"
"2022-12-01","2022","12","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","1,808","GNCV","20001","10.4605","-73.259"
"2022-8-01","2022","8","01","ANTIOQUIA","SABANETA","EPM MAYORCA","2,055","GNCV","05631","6.1499","-75.615"
"2023-3-01","2023","3","01","VALLE DEL CAUCA","CALI","EDS AMARILLO Y CREMA GNV","2,610","GNCV","76001","3.41369","-76.521"
"2023-6-01","2023","6","01","VALLE DEL CAUCA","CARTAGO","GAZEL CAMPESTRE","2,550","GNCV","76147","4.74219","-75.924"
"2022-4-01","2022","4","01","RISARALDA","PEREIRA","EDS CAUTIVA - GASES DE OCCIDENTE NO. 1","1,754","GNCV","66001","4.80499","-75.719"
"2023-1-01","2023","1","01","RISARALDA","PEREIRA","ESTACIÓN LA SUR GNV","2,309","GNCV","66001","4.80499","-75.719"
"2023-11-01","2023","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL VILLA ALZACIA - GNV","2,160","GNCV","11001","4.64925","-74.107"
"2023-12-01","2023","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO AVENIDA 68","2,129","GNCV","11001","4.64925","-74.107"
"2022-12-01","2022","12","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO ESPERANZA BOSA","2,049","GNCV","11001","4.64925","-74.107"
"2023-6-01","2023","6","01","VALLE DEL CAUCA","CALI","OPECOM EDS SILOE","2,617","GNCV","76001","3.41369","-76.521"
"2025-4-01","2025","4","01","ANTIOQUIA","BELLO","ESTACION DE SERVICIO GNV BAHIA","3,399","GNCV","05088","6.33359","-75.555"
"2024-8-01","2024","8","01","ANTIOQUIA","MEDELLIN","EDS TEXACO PUNTO CERO  (MEDELLÍN)","2,665","GNCV","05001","6.24663","-75.581"
"2022-12-01","2022","12","01","META","VILLAVICENCIO","ESTACIÓN DE SERVICIO LA LLANERITA","1,999","GNCV","50001","4.12637","-73.622"
"2023-11-01","2023","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,079","GNCV","11001","4.64925","-74.107"
"2024-8-01","2024","8","01","ATLANTICO","BARRANQUILLA","GAZEL PASEO BOLIVAR","2,266","GNCV","08001","10.978","-74.815"
"2021-9-01","2021","9","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL TRINIDAD - GNV","1,699","GNCV","11001","4.64925","-74.107"
"2025-1-01","2025","1","01","ANTIOQUIA","ITAGUI","ESTACIÓN DE SERVICIOS TEXACO COLTEJER","3,490","GNCV","05360","6.17508","-75.612"
"2024-9-01","2024","9","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO TERPEL LA 33 - GNV","2,670","GNCV","05001","6.24663","-75.581"
"2023-11-01","2023","11","01","BOGOTA D.C.","BOGOTA, D.C.","BIOMAX SANANDRESITO 38","2,079","GNCV","11001","4.64925","-74.107"
"2023-4-01","2023","4","01","ATLANTICO","BARRANQUILLA","ESTACION DE SIETE DE ABRIL GNV","1,966","GNCV","08001","10.978","-74.815"
"2023-7-01","2023","7","01","ATLANTICO","BARRANQUILLA","ESTACIÓN DE SERVICIO COLISEO S.A.","1,780","GNCV","08001","10.978","-74.815"
"2023-3-01","2023","3","01","VALLE DEL CAUCA","CARTAGO","EDS LA 20 GNV","2,550","GNCV","76147","4.74219","-75.924"
"2025-6-01","2025","6","01","CUNDINAMARCA","MOSQUERA","EDS AUTOGAS CRUCE MOSQUERA","2,550","GNCV","25473","4.70653","-74.221"
"2025-2-01","2025","2","01","ANTIOQUIA","MEDELLIN","EPM EL BOSQUE","3,990","GNCV","05001","6.24663","-75.581"
"2021-11-01","2021","11","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","1,778","GNCV","76001","3.41369","-76.521"
"2024-2-01","2024","2","01","BOYACA","TUNJA","ESTACION DE SERVICIO GNV LA ESMERALDA","2,179","GNCV","15001","5.53988","-73.355"
"2022-12-01","2022","12","01","RISARALDA","DOSQUEBRADAS","ESTACION DE SERVICIO DEL CAFÉ","2,369","GNCV","66170","4.83313","-75.675"
"2023-6-01","2023","6","01","VALLE DEL CAUCA","PALMIRA","EDS GNV PALMIRA","2,607","GNCV","76520","3.53154","-76.298"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","EDS TERPEL GNV EL INGENIO","1,859","GNCV","76001","3.41369","-76.521"
"2022-5-01","2022","5","01","ANTIOQUIA","MEDELLIN","EDS EL VOLADOR","1,958","GNCV","05001","6.24663","-75.581"
"2023-9-01","2023","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INDUSTRIAL BOYACA","2,079","GNCV","11001","4.64925","-74.107"
"2022-10-01","2022","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO QUIROGA","1,949","GNCV","11001","4.64925","-74.107"
"2022-5-01","2022","5","01","CESAR","BOSCONIA","EDS GNV EL MULERO","1,667","GNCV","20060","9.9751","-73.888"
"2021-12-01","2021","12","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO TERPEL LA CASONA","1,967","GNCV","76001","3.41369","-76.521"
"2023-9-01","2023","9","01","VALLE DEL CAUCA","CALI","EDS CENCOSUD SIMON BOLIVAR GNV","2,425","GNCV","76001","3.41369","-76.521"
"2024-9-01","2024","9","01","CASANARE","YOPAL","ESTACIÓN DE SERVICIO TRANSUNIDOS","1,999","GNCV","85001","5.3271","-72.396"
"2025-8-01","2025","8","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LAS  PALMAS - GNV","2,499","GNCV","11001","4.64925","-74.107"
"2022-10-01","2022","10","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO GNV ALQUERIA","1,999","GNCV","11001","4.64925","-74.107"
"2025-3-01","2025","3","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO GNV ALQUERIA","2,499","GNCV","11001","4.64925","-74.107"
"2024-7-01","2024","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO PTE ARANDA","2,299","GNCV","11001","4.64925","-74.107"
"2022-7-01","2022","7","01","CORDOBA","MONTERIA","EDS RIO SINU GNV","1,817","GNCV","23001","8.75979","-75.873"
"2025-9-01","2025","9","01","RISARALDA","PEREIRA","ESTACIÓN DE SERVICIO PUERTO CALDAS","3,050","GNCV","66001","4.80499","-75.719"
"2023-4-01","2023","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PALOQUEMADO","2,139","GNCV","11001","4.64925","-74.107"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM SUBA","1,499","GNCV","11001","4.64925","-74.107"
"2024-11-01","2024","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP CALLE 191","1,899","GNCV","11001","4.64925","-74.107"
"2021-11-01","2021","11","01","VALLE DEL CAUCA","CALI","EDS BRETAÑA","1,947","GNCV","76001","3.41369","-76.521"
"2024-11-01","2024","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS NQS CALLE 104","2,399","GNCV","11001","4.64925","-74.107"
"2021-4-01","2021","4","01","ATLANTICO","BARRANQUILLA","EDS GNV SAN JORGE","1,589","GNCV","08001","10.978","-74.815"
"2025-1-01","2025","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO PATIO USME","1,899","GNCV","11001","4.64925","-74.107"
"2023-11-01","2023","11","01","SANTANDER","BARBOSA","ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA","2,049","GNCV","68077","5.93253","-73.616"
"2022-2-01","2022","2","01","ATLANTICO","BARRANQUILLA","GAZEL ALAMEDA","1,618","GNCV","08001","10.978","-74.815"
"2022-12-01","2022","12","01","VALLE DEL CAUCA","TULUA","EDS TULUA GNV","2,487","GNCV","76834","4.0854","-76.197"
"2021-7-01","2021","7","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO LAS PILAS","1,799","GNCV","76001","3.41369","-76.521"
"2025-3-01","2025","3","01","CORDOBA","MONTERIA","ESTACION DE SERVICIO EL TRIANGULO DE LA CIRCUNVALAR DE MONTERIA","2,830","GNCV","23001","8.75979","-75.873"
"2024-12-01","2024","12","01","VALLE DEL CAUCA","JAMUNDI","CENTRO DE SERVICIOS LAS MERCEDES S.A.S","3,350","GNCV","76364","3.25875","-76.538"
"2021-1-01","2021","1","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO TERPEL PUERTA DE ORO - GNV","1,489","GNCV","08001","10.978","-74.815"
"2025-2-01","2025","2","01","VALLE DEL CAUCA","CALI","EDS EL SAMÁN","3,050","GNCV","76001","3.41369","-76.521"
"2025-1-01","2025","1","01","ATLANTICO","BARRANQUILLA","ESTACION DE SIETE DE ABRIL GNV","2,802","GNCV","08001","10.978","-74.815"
"2024-5-01","2024","5","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES","2,434","GNCV","47001","11.2047","-74.199"
"2022-5-01","2022","5","01","ANTIOQUIA","MEDELLIN","EPM EL BOSQUE","1,955","GNCV","05001","6.24663","-75.581"
"2023-10-01","2023","10","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV PRIMERA DE MAYO","2,129","GNCV","11001","4.64925","-74.107"
"2021-7-01","2021","7","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION DE SERVICIO SAN JUDAS","1,649","GNCV","13001","10.3851","-75.496"
"2021-3-01","2021","3","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO AVENIDA SUR GAS VEHICULAR","1,889","GNCV","76001","3.41369","-76.521"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","EDS PACARA GNV","1,550","GNCV","76001","3.41369","-76.521"
"2025-8-01","2025","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM AMERICAS","1,899","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","ATLANTICO","SOLEDAD","ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV","2,026","GNCV","08758","10.9099","-74.786"
"2023-7-01","2023","7","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO ZULY","2,415","GNCV","05001","6.24663","-75.581"
"2025-6-01","2025","6","01","MAGDALENA","SANTA MARTA","EDS ESTADIO GNV","3,067","GNCV","47001","11.2047","-74.199"
"2025-4-01","2025","4","01","QUINDIO","ARMENIA","ESTACION DE SERVICIO GNV EL CENTRO","3,699","GNCV","63001","4.53598","-75.680"
"2022-1-01","2022","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO ERMITA CAPILLA","1,839","GNCV","11001","4.64925","-74.107"
"2022-10-01","2022","10","01","CAUCA","POPAYAN","EDS GAZEL ALJIBE","2,397","GNCV","19001","2.45964","-76.599"
"2023-8-01","2023","8","01","ANTIOQUIA","MEDELLIN","EPM EL BOSQUE","2,415","GNCV","05001","6.24663","-75.581"
"2022-2-01","2022","2","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","1,868","GNCV","76001","3.41369","-76.521"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL LAS VILLAS GNV","2,209","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA","1,589","GNCV","08001","10.978","-74.815"
"2023-4-01","2023","4","01","CUNDINAMARCA","LA MESA","ESTACION DE SERVICIO PUERTA DEL SOL","2,129","GNCV","25386","4.63103","-74.461"
"2021-6-01","2021","6","01","ATLANTICO","BARRANQUILLA","GAZEL ALAMEDA","1,479","GNCV","08001","10.978","-74.815"
"2025-6-01","2025","6","01","VALLE DEL CAUCA","CALI","EDS TERPEL GNV EL INGENIO","3,149","GNCV","76001","3.41369","-76.521"
"2024-5-01","2024","5","01","VALLE DEL CAUCA","CALI","EDS PACARA GNV","2,440","GNCV","76001","3.41369","-76.521"
"2025-8-01","2025","8","01","CORDOBA","PLANETA RICA","SERVICENTRO ESSO PLANETA RICA","2,950","GNCV","23555","8.4082","-75.583"
"2024-8-01","2024","8","01","VALLE DEL CAUCA","CALI","EDS PLAZAS VERDES - GNV","2,897","GNCV","76001","3.41369","-76.521"
"2023-10-01","2023","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BIOMAX CALLE 13","2,010","GNCV","11001","4.64925","-74.107"
"2022-9-01","2022","9","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO LA LUNA GNV","2,158","GNCV","76001","3.41369","-76.521"
"2024-4-01","2024","4","01","VALLE DEL CAUCA","CALI","ESTACION CORDOBA","2,660","GNCV","76001","3.41369","-76.521"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO TERPEL LA CASONA","1,939","GNCV","76001","3.41369","-76.521"
"2022-5-01","2022","5","01","CASANARE","YOPAL","ESTACIÓN DE SERVICIO TRANSUNIDOS","1,845","GNCV","85001","5.3271","-72.396"
"2021-1-01","2021","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL CENTRO BOGOTA GNV","1,699","GNCV","11001","4.64925","-74.107"
"2023-5-01","2023","5","01","ATLANTICO","BARRANQUILLA","GAZEL AUTONOMA","2,066","GNCV","08001","10.978","-74.815"
"2024-12-01","2024","12","01","VALLE DEL CAUCA","CALI","EDS TERPEL EL LIMONAR - GNV","3,294","GNCV","76001","3.41369","-76.521"
"2022-5-01","2022","5","01","CALDAS","MANIZALES","GNV CAMPEROS DEL CAFÉ","2,129","GNCV","17001","5.05766","-75.491"
"2023-3-01","2023","3","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIOS EPM BELÉN","2,400","GNCV","05001","6.24663","-75.581"
"2022-12-01","2022","12","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO PATIO TUNAL","1,599","GNCV","11001","4.64925","-74.107"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS MOBIL LOS ANDES","1,848","GNCV","11001","4.64925","-74.107"
"2022-4-01","2022","4","01","VALLE DEL CAUCA","TULUA","EDS TULUA GNV","2,076","GNCV","76834","4.0854","-76.197"
"2024-6-01","2024","6","01","CUNDINAMARCA","SOACHA","EDS EL RETORNO GNV","2,179","GNCV","25754","4.57927","-74.215"
"2025-1-01","2025","1","01","CUNDINAMARCA","SOACHA","ESTACIÓN DE SERVICIO POTRERO GRANDE","2,519","GNCV","25754","4.57927","-74.215"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP UVAL","1,499","GNCV","11001","4.64925","-74.107"
